,X,Time,ICS,ICC,ICE,PAGO,PEXP,BUS12,BUS5,DUR
1024,1024,1/16/2011,82.73727273,105.2118182,68.3,17.49338615,18.83903124,12.1108058,9.419515622,22.87596651
1025,1025,1/17/2011,71.385,75.323125,68.8525,11.10157198,14.80209598,17.57748897,8.326178987,17.57748897
1026,1026,1/18/2011,77.655,75.58722222,78.98166667,12.33507998,18.9137893,13.97975731,13.97975731,16.44677331
1027,1027,1/19/2011,78.47666667,83.99666667,74.93,14.80209598,22.20314397,12.33507998,9.868063985,17.26911197
1028,1028,1/20/2011,73.73230769,89.33230769,63.71,18.21796428,17.07934151,11.38622767,9.10898214,15.94071874
1029,1029,1/21/2011,76.01181818,81.12818182,72.72,14.80209598,16.14774107,14.80209598,12.1108058,16.14774107
1030,1030,1/22/2011,62.19466667,82.73466667,48.99933333,8.881257586,13.81528958,5.920838391,8.881257586,22.69654716
1031,1031,1/24/2011,70.37047619,77.68809524,65.66904762,12.68751084,15.50695769,14.09723426,9.163202271,15.50695769
1032,1032,1/25/2011,84.37695652,92.49695652,79.15782609,14.80209598,18.01994293,14.15852659,14.80209598,20.59422049
1033,1033,1/26/2011,80.23857143,88.50214286,74.93,12.68751084,20.08855883,9.515633128,14.80209598,21.1458514
1034,1034,1/27/2011,80.94416667,80.84166667,81.0075,12.33507998,17.26911197,16.03560397,14.80209598,18.50261997
1035,1035,1/28/2011,69.28318182,77.68818182,63.88,10.09233817,14.12927343,13.45645089,10.09233817,19.51185379
1036,1036,1/29/2011,80.79852941,91.04470588,74.215,14.36674021,17.41423056,13.06067292,13.49602868,20.46172091
1037,1037,1/30/2011,71.97393939,91.44969697,59.46,13.45645089,15.25064434,9.868063985,9.868063985,21.53032142
1038,1038,1/31/2011,73.45793103,92.04344828,61.51758621,15.31251308,16.84376439,9.187507848,10.20834205,19.906267
1039,1039,2/1/2011,67.84344828,84.21310345,57.3262069,14.29167887,16.33334728,8.166673642,9.187507848,17.86459859
1040,1040,2/2/2011,76.75,96.6105,63.9905,13.32188638,18.50261997,10.36146718,8.881257586,23.68335356
1041,1041,2/3/2011,95.12916667,102.9179167,90.12375,14.80209598,15.41884998,17.88586597,20.35288197,24.67015996
1042,1042,2/4/2011,72.11473684,87.64789474,62.13526316,11.68586524,14.80209598,11.68586524,10.12774988,21.81361512
1043,1043,2/5/2011,75.23,89.64,65.97368421,14.80209598,12.46492293,12.46492293,14.02303829,19.47644207
1044,1044,2/6/2011,87.852,95.34866667,83.03333333,10.85487038,21.70974077,15.78890238,11.84167678,25.65696636
1045,1045,2/7/2011,70.78647059,88.81882353,59.2,8.70711528,15.6728075,8.70711528,10.44853834,25.25063431
1046,1046,2/8/2011,92.09913043,95.78782609,89.7273913,17.37637354,18.66351232,17.37637354,17.37637354,19.30708171
1047,1047,2/9/2011,66.90153846,51.48846154,76.8,9.10898214,18.21796428,12.52485044,14.80209598,10.24760491
1048,1048,2/10/2011,98.21333333,105.0205556,93.83777778,17.26911197,18.9137893,18.09145064,18.9137893,23.02548263
1049,1049,2/11/2011,78.70090909,70.80636364,83.77,10.76516071,17.49338615,13.45645089,18.83903124,16.14774107
1050,1050,2/12/2011,76.01,94.89090909,63.88,16.14774107,17.49338615,12.1108058,8.073870533,20.18467633
1051,1051,2/13/2011,86.77636364,81.12909091,90.4,13.45645089,18.83903124,17.49338615,17.49338615,17.49338615
1052,1052,2/14/2011,61.20857143,77.68714286,50.62,8.458340558,10.5729257,10.5729257,8.458340558,21.1458514
1053,1053,2/15/2011,64.69058824,68.78411765,62.06,9.577826809,13.06067292,10.44853834,13.06067292,16.54351903
1054,1054,2/16/2011,80.04636364,81.12909091,79.35,14.80209598,16.14774107,18.83903124,12.1108058,16.14774107
1055,1055,2/17/2011,73.39823529,86.59352941,64.92,8.70711528,17.41423056,10.44853834,10.44853834,24.37992279
1056,1056,2/18/2011,84.892,70.12,94.378,10.36146718,17.76251517,17.76251517,20.72293437,16.28230557
1057,1057,2/19/2011,87.11166667,87.15,87.085,14.80209598,19.73612797,16.03560397,16.03560397,18.50261997
1058,1058,2/20/2011,72.064,77.68866667,68.44733333,10.85487038,18.74932157,8.881257586,12.82848318,18.74932157
1059,1059,2/21/2011,79.22826087,74.39652174,82.32869565,10.94067964,17.37637354,16.08923476,15.44566537,17.37637354
1060,1060,2/22/2011,72.14869565,89.20695652,61.18956522,16.08923476,18.01994293,7.079263293,10.94067964,18.01994293
1061,1061,2/23/2011,99.03555556,107.1233333,93.83777778,13.15741865,18.09145064,19.73612797,18.09145064,27.95951462
1062,1062,2/24/2011,59.7275,75.796,49.4045,8.141152787,14.80209598,6.66094319,7.401047988,20.72293437
1063,1063,2/25/2011,58.2475,72.012,49.4045,8.881257586,15.54220078,6.66094319,6.66094319,18.50261997
1064,1064,2/26/2011,63.82058824,87.70558824,48.475,13.93138445,10.8838941,8.271759516,9.142471044,19.59100938
1065,1065,2/27/2011,70.459375,89.514375,58.216875,11.10157198,14.80209598,10.17644098,9.251309985,23.12827496
1066,1066,2/28/2011,61.669375,81.236875,49.100625,11.56413748,14.33953048,7.863613488,6.47591699,19.42775097
1067,1067,3/1/2011,68.82057143,78.76971429,62.42771429,9.727091642,15.225013,10.5729257,10.99584273,20.30001734
1068,1068,3/2/2011,63.67472222,78.73944444,53.99638889,12.33507998,13.56858798,9.045725319,9.045725319,17.68028131
1069,1069,3/3/2011,68.37129032,85.01290323,57.67774194,11.45968721,16.23455688,8.594765406,9.072252373,21.00942655
1070,1070,3/4/2011,57.17090909,84.57,39.57,13.45645089,14.80209598,4.036935266,4.036935266,18.83903124
1071,1071,3/5/2011,62.94882353,75.46235294,54.91,10.44853834,13.06067292,6.965692224,12.18996139,18.28494209
1072,1072,3/6/2011,67.13,85.258,55.482,11.84167678,14.80209598,10.85487038,6.907644789,20.72293437
1073,1073,3/7/2011,67.2215625,78.870625,59.73625,10.17644098,13.41439948,11.56413748,10.17644098,19.89031647
1074,1074,3/8/2011,80.94375,83.99583333,78.98166667,12.33507998,17.88586597,12.33507998,16.65235797,19.73612797
1075,1075,3/9/2011,71.07666667,98.71444444,53.32111111,14.80209598,13.15741865,3.289354662,14.80209598,23.02548263
1076,1076,3/10/2011,57.79230769,74.77692308,46.88,13.66347321,13.66347321,3.415868302,10.24760491,14.80209598
1077,1077,3/11/2011,87.851,96.611,82.223,16.28230557,19.24272477,16.28230557,13.32188638,20.72293437
1078,1078,3/12/2011,63.05875,91.88125,44.5425,14.80209598,14.80209598,3.700523994,7.401047988,20.35288197
1079,1079,3/13/2011,39.005,77.69,14.155,14.80209598,7.401047988,0,0,14.80209598
1080,1080,3/14/2011,61.20789474,69.72,55.73789474,9.348692196,14.80209598,9.348692196,8.569634513,17.13926903
1081,1081,3/15/2011,70.08866667,67.596,71.68866667,12.82848318,17.76251517,12.82848318,11.84167678,12.82848318
1082,1082,3/17/2011,66.14166667,87.15,52.64583333,12.33507998,17.26911197,3.700523994,9.868063985,20.96963597
1083,1083,3/16/2011,73.31909091,91.45090909,61.67,10.76516071,17.49338615,6.728225444,12.1108058,24.2216116
1084,1084,3/18/2011,76.01,98.71444444,61.42444444,13.15741865,11.51274132,9.868063985,14.80209598,24.67015996
1085,1085,3/19/2011,64.90875,75.32375,58.216875,6.47591699,14.80209598,10.17644098,9.251309985,22.20314397
1086,1086,3/20/2011,71.07583333,102.9175,50.62,17.26911197,13.56858798,8.634555986,7.401047988,22.20314397
1087,1087,3/21/2011,74.8256,80.7156,71.0404,12.43376062,15.98626365,11.24959294,14.80209598,18.35459901
1088,1088,3/22/2011,64.9085,81.4725,54.2665,11.10157198,14.80209598,5.920838391,11.10157198,19.98282957
1089,1089,3/24/2011,66.75875,80.05375,58.216875,12.95183398,15.72722698,8.326178987,10.17644098,17.57748897
1090,1090,3/25/2011,65.80172414,90.73862069,49.78172414,10.71875916,11.73959336,7.65625654,9.69792495,23.98960382
1091,1091,3/26/2011,76.43342857,102.5577143,59.64942857,13.95626192,11.84167678,10.5729257,12.68751084,25.37502167
1092,1092,3/27/2011,69.80322581,72.80548387,67.87225806,10.98220024,14.80209598,11.93717417,13.36963508,16.71204384
1093,1093,3/28/2011,59.97416667,66.65041667,55.68458333,9.251309985,13.56858798,9.868063985,9.251309985,16.03560397
1094,1094,3/29/2011,63.428,83.366,50.62,9.621362385,11.84167678,9.621362385,8.141152787,22.20314397
1095,1095,3/30/2011,74.47896552,97.26413793,59.84103448,13.78126177,14.29167887,11.73959336,9.187507848,23.47918672
1096,1096,3/31/2011,84.8925,100.395,74.93,14.80209598,18.50261997,13.32188638,12.58178158,23.68335356
1097,1097,4/1/2011,39.00375,44.575,35.42625,9.251309985,11.10157198,3.700523994,5.550785991,7.401047988
1098,1098,4/2/2011,96.98083333,93.45666667,99.24,14.80209598,14.80209598,23.43665196,20.96963597,20.96963597
1099,1099,4/3/2011,61.20785714,69.57857143,55.82928571,9.515633128,14.80209598,12.68751084,5.286462849,16.91668112
1100,1100,4/4/2011,77.06571429,88.50142857,69.72071429,16.91668112,15.85938855,14.80209598,10.5729257,16.91668112
1101,1101,4/5/2011,83.41125,89.515,79.488125,13.87696498,16.65235797,15.72722698,14.80209598,20.35288197
1102,1102,4/6/2011,63.32190476,70.48095238,58.72333333,9.163202271,14.09723426,10.5729257,9.868063985,17.62154283
1103,1103,4/7/2011,61.20875,68.22625,56.6975,7.401047988,18.50261997,11.10157198,3.700523994,18.50261997
1104,1104,4/8/2011,86.45823529,88.81941176,84.94,12.18996139,17.41423056,14.80209598,18.28494209,21.7677882
1105,1105,4/9/2011,64.91,83.99666667,52.64583333,12.33507998,18.50261997,7.401047988,4.934031992,19.73612797
1106,1106,4/10/2011,57.72529412,71.01058824,49.19,11.31924986,16.54351903,6.965692224,5.224269168,15.6728075
1107,1107,4/11/2011,67.37583333,71.38083333,64.80083333,11.10157198,14.80209598,11.10157198,12.33507998,16.03560397
1108,1108,4/12/2011,56.97857143,77.68857143,43.67428571,12.68751084,10.5729257,6.343755419,8.458340558,16.91668112
1109,1109,4/13/2011,78.12428571,83.09571429,74.93,19.03126626,14.80209598,16.91668112,12.68751084,12.68751084
1110,1110,4/14/2011,96.734,130.67,74.93,20.72293437,17.76251517,17.76251517,8.881257586,29.60419195
1111,1111,4/15/2011,50.63571429,72.28142857,36.72857143,6.343755419,12.68751084,4.229170279,4.229170279,21.1458514
1112,1112,4/16/2011,67.13,77.689,60.344,8.881257586,13.32188638,11.84167678,10.36146718,20.72293437
1113,1113,4/17/2011,77.86,101.34125,62.775,12.95183398,11.10157198,16.65235797,9.251309985,25.90366796
1114,1114,4/18/2011,66.14222222,86.09888889,53.32111111,19.73612797,18.09145064,6.578709323,6.578709323,13.15741865
1115,1115,4/19/2011,63.05875,72.9575,56.6975,9.251309985,12.95183398,9.251309985,11.10157198,18.50261997
1116,1116,4/20/2011,65.649,66.334,65.206,7.401047988,20.72293437,5.920838391,11.84167678,17.76251517
1117,1117,4/21/2011,80.04818182,98.33,68.3,16.14774107,14.80209598,14.80209598,10.76516071,21.53032142
1118,1118,4/22/2011,85.42909091,115.5327273,66.09,17.49338615,18.83903124,9.419515622,10.76516071,26.91290178
1119,1119,4/23/2011,50.10625,58.765,44.5425,9.251309985,18.50261997,3.700523994,3.700523994,12.95183398
1120,1120,4/25/2011,83.76380952,97.51238095,74.93,14.09723426,16.91668112,12.68751084,14.80209598,23.26043653
1121,1121,4/26/2011,55.8792,59.5228,53.5372,8.289173747,13.02584446,8.881257586,9.473341425,14.21001214
1122,1122,4/28/2011,74.15958333,69.80416667,76.95583333,9.251309985,13.56858798,16.03560397,16.03560397,17.26911197
1123,1123,4/29/2011,68.2873913,84.27043478,58.01869565,13.5149572,12.22781842,10.29711024,11.58424903,18.66351232
1124,1124,4/30/2011,62.1325,63.49625,61.255625,8.326178987,17.57748897,12.02670298,6.47591699,15.72722698
1125,1125,5/1/2011,79.18178571,97.96285714,67.11607143,15.85938855,14.80209598,10.04427941,14.80209598,21.67449768
1126,1126,5/2/2011,72.48619048,81.29285714,66.82666667,11.63021827,15.85938855,10.5729257,13.03994169,19.38369711
1127,1127,5/3/2011,71.78071429,79.04,67.11607143,14.80209598,16.38803483,12.68751084,10.5729257,15.33074226
1128,1128,5/4/2011,73.16307692,74.77730769,72.125,10.24760491,14.80209598,17.07934151,10.81691629,18.21796428
1129,1129,5/5/2011,73.31909091,70.80681818,74.93,12.1108058,14.80209598,14.12927343,15.47491852,14.80209598
1130,1130,5/6/2011,77.24416667,93.4575,66.82666667,18.50261997,17.26911197,9.868063985,12.33507998,17.26911197
1131,1131,5/7/2011,98.215,102.0185714,95.76714286,19.03126626,17.97397369,20.08855883,19.03126626,20.08855883
1132,1132,5/8/2011,72.72,69.27888889,74.93,9.868063985,11.51274132,16.44677331,16.44677331,16.44677331
1133,1133,5/9/2011,75.02333333,89.04233333,66.01633333,12.82848318,14.80209598,12.33507998,11.84167678,21.21633757
1134,1134,5/10/2011,65.80034483,71.16413793,62.35586207,9.69792495,14.29167887,9.187507848,13.27084467,17.35418149
1135,1135,5/11/2011,69.225,76.11166667,64.80083333,11.10157198,15.41884998,11.10157198,11.71832598,17.88586597
1136,1136,5/12/2011,81.70461538,89.33307692,76.8,12.52485044,17.07934151,14.80209598,13.66347321,21.63383258
1137,1137,5/13/2011,92.291,85.258,96.809,17.76251517,16.28230557,20.72293437,20.72293437,14.80209598
1138,1138,5/14/2011,82.35285714,93.90857143,74.93,12.68751084,16.91668112,12.68751084,14.80209598,23.26043653
1139,1139,5/15/2011,87.1125,82.42,90.12375,11.10157198,22.20314397,12.95183398,18.50261997,20.35288197
1140,1140,5/16/2011,57.506875,82.419375,41.50375,12.95183398,8.326178987,8.326178987,7.401047988,18.50261997
1141,1141,5/17/2011,74.7775,96.60916667,60.74916667,11.10157198,12.33507998,8.634555986,14.80209598,25.90366796
1142,1142,5/18/2011,59.09285714,69.57928571,52.35642857,11.63021827,12.68751084,7.401047988,10.5729257,14.80209598
1143,1143,5/19/2011,74.531,85.257,67.637,11.84167678,20.72293437,11.84167678,7.401047988,20.72293437
1144,1144,5/20/2011,69.66571429,61.47,74.93,10.5729257,19.03126626,10.5729257,14.80209598,12.68751084
1145,1145,5/21/2011,92.293,92.826,91.947,14.80209598,19.24272477,20.72293437,14.80209598,20.72293437
1146,1146,5/22/2011,61.20777778,65.07444444,58.72333333,4.934031992,14.80209598,8.223386654,11.51274132,19.73612797
1147,1147,5/23/2011,79.42576923,84.96653846,75.865,11.38622767,14.80209598,13.09416183,17.07934151,21.0645212
1148,1148,5/24/2011,82.27307692,84.96730769,80.54,11.95553906,18.21796428,14.23278459,15.37140736,20.49520981
1149,1149,5/25/2011,88.69714286,83.09571429,92.29428571,10.5729257,14.80209598,12.68751084,27.48960681,21.1458514
1150,1150,5/26/2011,39.005,20.9225,50.62,0,18.50261997,11.10157198,0,7.401047988
1151,1151,5/27/2011,63.48538462,77.68769231,54.36,7.970359372,11.38622767,12.52485044,7.970359372,21.63383258
1152,1152,5/28/2011,62.07941176,62.10411765,62.06,9.577826809,11.31924986,11.31924986,13.93138445,13.93138445
1153,1153,5/29/2011,61.20733333,82.73466667,47.37866667,10.85487038,10.85487038,8.881257586,7.894451188,20.72293437
1154,1154,5/31/2011,60.15142857,69.57928571,54.09285714,8.458340558,13.21615712,10.04427941,8.458340558,17.97397369
1155,1155,6/1/2011,78.125,79.04071429,77.53464286,11.10157198,15.85938855,14.27344969,15.85938855,19.03126626
1156,1156,6/2/2011,64.49666667,83.99555556,51.97055556,11.51274132,15.62443464,7.401047988,7.401047988,20.55846663
1157,1157,6/3/2011,77.41904762,83.0952381,73.77238095,12.68751084,16.91668112,13.39237255,13.39237255,19.03126626
1158,1158,6/4/2011,72.64545455,77.68909091,69.405,10.09233817,15.47491852,12.1108058,13.45645089,19.51185379
1159,1159,6/5/2011,82.17916667,90.30333333,76.95583333,14.80209598,18.50261997,12.33507998,14.80209598,19.73612797
1160,1160,6/6/2011,63.675,71.38055556,58.72333333,12.33507998,13.97975731,10.69040265,9.868063985,14.80209598
1161,1161,6/7/2011,70.31692308,89.33307692,58.1,14.80209598,14.80209598,7.970359372,11.38622767,19.35658705
1162,1162,6/8/2011,84.08318182,88.00954545,81.56,19.51185379,19.51185379,14.80209598,14.12927343,14.12927343
1163,1163,6/9/2011,81.932,96.611,72.499,17.76251517,20.72293437,8.881257586,13.32188638,19.24272477
1164,1164,6/10/2011,79.71083333,93.45583333,70.87833333,16.03560397,18.50261997,8.634555986,14.80209598,19.73612797
1165,1165,6/11/2011,74.66454545,84.56909091,68.3,12.1108058,18.83903124,12.1108058,9.419515622,20.18467633
1166,1166,6/12/2011,67.78666667,94.50888889,50.62,13.15741865,18.09145064,3.289354662,8.223386654,23.02548263
1167,1167,6/13/2011,74.72347826,89.20608696,65.4173913,14.15852659,15.44566537,12.22781842,10.94067964,19.9506511
1168,1168,6/14/2011,81.93133333,87.78066667,78.17133333,13.81528958,13.81528958,14.80209598,17.76251517,19.73612797
1169,1169,6/15/2011,78.70363636,84.56909091,74.93,16.14774107,18.83903124,12.1108058,13.45645089,16.14774107
1170,1170,6/16/2011,59.56222222,77.68888889,47.91888889,13.15741865,11.51274132,6.578709323,9.868063985,16.44677331
1171,1171,6/17/2011,62.19466667,77.68866667,52.24066667,10.85487038,13.81528958,7.894451188,8.881257586,18.74932157
1172,1172,6/18/2011,87.852,107.964,74.93,17.76251517,14.80209598,14.80209598,14.80209598,23.68335356
1173,1173,6/19/2011,87.1125,103.7075,76.449375,13.87696498,17.57748897,13.87696498,13.87696498,25.90366796
1174,1174,6/20/2011,62.26428571,64.17214286,61.03857143,11.63021827,16.91668112,11.63021827,7.401047988,12.68751084
1175,1175,6/21/2011,94.75933333,95.35,94.378,14.80209598,19.73612797,19.73612797,16.77570877,21.70974077
1176,1176,6/22/2011,70.25388889,83.99611111,61.42444444,10.69040265,17.26911197,10.69040265,8.223386654,21.3808053
1177,1177,6/23/2011,65.649,81.473,55.482,10.36146718,15.54220078,6.66094319,10.36146718,20.72293437
1178,1178,6/24/2011,55.286,77.688,40.896,5.920838391,11.84167678,2.960419195,8.881257586,23.68335356
1179,1179,6/25/2011,71.78,91.20428571,59.30214286,16.91668112,16.91668112,10.5729257,7.401047988,17.97397369
1180,1180,6/26/2011,60.15071429,80.39142857,47.14714286,11.63021827,12.68751084,6.343755419,8.458340558,19.03126626
1181,1181,6/27/2011,66.84714286,84.89666667,55.25047619,11.27778741,16.2118194,8.458340558,7.753478845,21.1458514
1182,1182,6/28/2011,90.8125,101.340625,84.04625,16.65235797,19.42775097,15.72722698,14.80209598,22.20314397
1183,1183,6/30/2011,59.46647059,75.46264706,49.19,13.49602868,14.80209598,6.53033646,7.401047988,15.23745174
1184,1184,7/1/2011,56.89,77.6875,43.52958333,11.10157198,11.71832598,6.16753999,7.401047988,18.50261997
1185,1185,7/2/2011,65.5937037,74.88481481,59.6237037,9.868063985,15.35032175,8.771612431,10.96451554,18.63967642
1186,1186,7/3/2011,62.85444444,77.68833333,53.32111111,10.69040265,15.62443464,4.934031992,10.69040265,18.9137893
1187,1187,7/5/2011,62.58534884,77.68837209,52.88139535,11.70398287,14.1136264,8.261634964,8.605869754,17.90020909
1188,1188,7/6/2011,68.9048,85.2572,58.3992,12.43376062,18.35459901,9.473341425,6.51292223,20.13085053
1189,1189,7/7/2011,66.31310345,71.1637931,63.19413793,8.677090745,15.82293018,11.22917626,10.20834205,18.3750157
1190,1190,7/8/2011,69.66428571,80.39214286,62.775,13.74480341,17.97397369,9.515633128,9.515633128,16.91668112
1191,1191,7/9/2011,50.51777778,56.66277778,46.56833333,8.223386654,12.33507998,4.934031992,9.868063985,13.15741865
